BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200603,9,755,200603,9,805,1205019,5494672,ARKANSAS,5,2006,March,Tornado,C,61,HOWARD,SHV,09-MAR-06 07:55:00,CST,09-MAR-06 08:05:00,0,0,0,0,10K,,NWS STORM SURVEY,,,,,F1,11,300,,,,,,,CENTER PT,11,NE,CENTER PT,34.03,-93.93,34.15,-93.80,,An F1 tornado touched down in Howard County near Center Point and moved northeast to the Pike County line approximately 11 miles northeast of Center Point.  The tornado was on the ground for nearly 11 miles and damage consisted of numerous trees snapped and uprooted.  Minor roof damage was observed to two homes and a barn was destroyed.,PDS
200603,9,818,200603,9,828,1206618,5497077,ARKANSAS,5,2006,March,Tornado,C,109,PIKE,LZK,09-MAR-06 08:18:00,CST,09-MAR-06 08:28:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,8,50,,,,,1,SSW,KIRBY,1,SSE,GLENWOOD,34.23,-93.63,34.30,-93.55,,"The storm that produced a weak tornado to the northwest of Nathan in western Pike County spawned yet another weak tornado near Kirby. This new tornado damaged a barn at the Kirby School, as well as a backstop at the ball field. Before the tornado arrived, teachers at the school instructed students to go into the hallway and crouch down. No injuries occurred at the school. The tornado then tracked quickly toward Glenwood. Along the way, the tornado damaged barns, ripped roof shingles from homes, knocked down power lines and power poles and downed trees.",PDS
200603,12,2250,200603,12,2256,1206198,5493655,ARKANSAS,5,2006,March,Tornado,C,15,CARROLL,TSA,12-MAR-06 22:50:00,CST,12-MAR-06 22:56:00,0,0,0,0,40K,,NWS STORM SURVEY,,,,,F1,3,200,,,,,6,NW,URBANETTE,5,N,URBANETTE,36.48,-93.62,36.48,-93.53,,"The supercell cycled again and produced a fourth tornado that affected mainly rural areas.  The tornado produced minor damage to homes and snapped or uprooted numerous trees.  Several outbuildings were damaged by the tornado.  The tornado, which was rated F1 in Carroll County, moved into Stone County, Missouri at 2256 CST where it continued to produce F1 damage.  See Storm Data for Missouri, Southwest for details concerning the Stone County segment of this tornado.",PDS
200603,9,658,200603,9,710,1206676,5496380,ARKANSAS,5,2006,March,Tornado,C,37,CROSS,MEG,09-MAR-06 06:58:00,CST,09-MAR-06 07:10:00,2,0,0,0,100K,,NWS STORM SURVEY,,,,,F2,8,50,,,,,2,NW,FAIROAKS,2,NW,FAIROAKS,35.25,-91.05,35.25,-91.05,,"The tornado moved into Cross County from Woodruff County and continued to move northeast. Five houses were badly damaged. One mobile home was displaced 100 feet from its foundation and damaged.  A large metal storage shed was severely damaged with its roof removed and several large steel cross beams twisted. Several other outbuildings and barns were damaged. Many trees, power lines and power poles were also blown down.",PDS
200603,11,2350,200603,11,2351,1206613,5497011,ARKANSAS,5,2006,March,Tornado,C,129,SEARCY,LZK,11-MAR-06 23:50:00,CST,11-MAR-06 23:51:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,.8,25,,,,,1,SE,EVENING STAR,1,ESE,EVENING STAR,36.02,-92.53,36.03,-92.53,,"A weak tornado was spawned in northern Searcy County around Evening Star. The tornado overturned a travel trailer and a lawn tractor. Tin was also removed from the roofs of two barns. A few trees were downed as well. The tornado had trouble reaching the ground, with damage confined mostly to hilltops.",PDS
200603,12,2211,200603,12,2220,1206198,5493654,ARKANSAS,5,2006,March,Tornado,C,7,BENTON,TSA,12-MAR-06 22:11:00,CST,12-MAR-06 22:20:00,0,0,0,0,10M,,NWS STORM SURVEY,,,,,F2,8,250,,,,,1,SW,BENTONVILLE,1,S,AVOCA,36.35,-94.23,36.37,-94.07,,The supercell cycled again and produced a third tornado that moved through the southern portion of Bentonville and Little Flock damaging or destroying 125 homes.,PDS
200603,12,2144,200603,12,2208,1206198,5493653,ARKANSAS,5,2006,March,Tornado,C,7,BENTON,TSA,12-MAR-06 21:44:00,CST,12-MAR-06 22:08:00,12,0,0,0,5M,,NWS STORM SURVEY,,,,,F3,19,700,,,,,2,S,CHEROKEE CITY,4,SW,BENTONVILLE,36.25,-94.57,36.33,-94.27,,"The second tornado moved into western Benton County (from Delaware County, Oklahoma) south of Highway 12, where damage suggested the tornado strengthened considerably.  A mobile home was destroyed, a pickup truck was rolled and destroyed, and several homes sustained major damage to their roofs near Bloomfield, where damage was rated at F2.  Damage was more extensive in and around Gentry and Centerton where 75 homes were damaged or destroyed.  Damage in this area was rated F3.  Twelve people were injured by the tornado.See Storm Data for Oklahoma, Eastern for details regarding the Delaware County segment of this tornado.",PDS
200603,9,650,200603,9,658,1206615,5497074,ARKANSAS,5,2006,March,Tornado,C,147,WOODRUFF,LZK,09-MAR-06 06:50:00,CST,09-MAR-06 06:58:00,4,0,0,0,,,NWS STORM SURVEY,,,,,F2,7.7,100,,,,,4,SW,MORTON,4,NE,MORTON,35.18,-91.15,35.28,-91.05,,"A strong tornado was spawned in Woodruff County about 4 miles southwest of Morton. The tornado tracked quickly through Morton before exiting into Cross County. The tornado damaged 18 homes in Woodruff County. A large metal building housing a welding shop was destroyed. A church lost a large part of its roof, with several windows blown out. A hunting lodge also suffered considerable roof damage. Several large grain bins were damaged, and a number of outbuildings were destroyed. Numerous power lines and power poles were blown down, with dozens of trees snapped or uprooted.",PDS
200603,9,540,200603,9,541,1206616,5497075,ARKANSAS,5,2006,March,Tornado,C,85,LONOKE,LZK,09-MAR-06 05:40:00,CST,09-MAR-06 05:41:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,1,25,,,,,4,SSE,SCOTT,4,SE,SCOTT,34.65,-92.07,34.67,-92.05,,"A weak tornado was spawned in southwestern Lonoke County about 4 miles southeast of Scott. The tornado overturned a recreational vehicle and damaged roofs on several homes. A few fences were blown down, and some trees were uprooted.",PDS
200603,9,805,200603,9,810,1206617,5497076,ARKANSAS,5,2006,March,Tornado,C,109,PIKE,LZK,09-MAR-06 08:05:00,CST,09-MAR-06 08:10:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,4.1,40,,,,,3,NNW,NATHAN,6,NE,NATHAN,34.13,-93.83,34.17,-93.75,,"A weak tornado moved out of Howard County into western Pike County. The tornado entered Pike County 2 to 3 miles northwest of Nathan. The tornado tracked mostly through timberland, and uprooted or snapped dozens of trees.",PDS
200603,12,41,200603,12,43,1206614,5497012,ARKANSAS,5,2006,March,Tornado,C,49,FULTON,LZK,12-MAR-06 00:41:00,CST,12-MAR-06 00:43:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,1.5,25,,,,,2,SW,BYRON,0,SW,BYRON,36.30,-91.97,36.32,-91.95,,"A weak tornado was spawned in southwestern Fulton County near Byron. Only tree damage was noted, with several trees snapped or uprooted.",PDS
200604,2,1559,200604,2,1603,1209394,5502396,ARKANSAS,5,2006,April,Tornado,C,135,SHARP,LZK,02-APR-06 15:59:00,CST,02-APR-06 16:03:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,2.5,100,,,,,3,SW,WILLIFORD,2,SSE,WILLIFORD,36.22,-91.38,36.22,-91.33,,"A weak tornado touched down briefly in Sharp County.  The tornado touched down about 2.8 miles southwest of Williford and was on the ground for 2.5 miles.  Damage along the path of the tornado consisted of a barn and workshop that were damaged.  Also, an old sawmill building was destroyed and a few dozen trees were snapped off or uprooted.  The tornado moved out of Sharp County, about 2 miles south-southeast of Williford, and into Lawrence County (Memphis County Warning area).",PDS
200604,6,2055,200604,6,2056,1209392,5502394,ARKANSAS,5,2006,April,Tornado,C,101,NEWTON,LZK,06-APR-06 20:55:00,CST,06-APR-06 20:56:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,1.7,50,,,,,3,SW,MARBLE FALLS,1,SW,MARBLE FALLS,36.05,-93.13,36.07,-93.12,,A weak tornado touched down briefly southwest of Marble Falls.  The tornado was on the ground for about 1.7 miles before lifting.  The only damage noted along the path of the tornado were a few trees that were snapped off or uprooted.,PDS
200604,2,1729,200604,2,1730,1209393,5502395,ARKANSAS,5,2006,April,Tornado,C,147,WOODRUFF,LZK,02-APR-06 17:29:00,CST,02-APR-06 17:30:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,.5,60,,,,,4,SE,MORTON,4,SE,MORTON,35.22,-91.05,35.18,-91.05,,"A weak tornado touched down about 4 miles southeast of Morton, or about a mile north of the Primrose community.  The only damage noted along the path of the tornado were some downed trees and power lines.  The tornado moved out of Woodruff County, about 4.2 miles southeast of Morton, and into Cross County (Memphis County Warning area).",PDS
200604,2,1646,200604,2,1737,1209395,5506240,ARKANSAS,5,2006,April,Tornado,C,55,GREENE,MEG,02-APR-06 16:46:00,CST,02-APR-06 17:37:00,47,0,0,0,25M,,NWS STORM SURVEY,,,,,F3,37,880,,,,,5,WSW,DELAPLAINE,11,E,MARMADUKE,36.18,-90.80,36.18,-90.18,,"A tornado continued to track east from Randolph County into Greene County and eventually continued into Dunklin County, Missouri. The hardest hit area was in the town of Marmaduke. Forty-seven injuries occurred in Marmaduke with two people being airlifted to a local hospital. One hundred and thirty houses were destroyed in Marmaduke with twenty-five mobile homes also being destroyed. A pharmacy was also destroyed in Marmaduke. Outside of Marmaduke, in the rest of the county, nineteen homes and 11 mobile homes were destroyed. In addition, seven houses and two mobile homes had major damage in the county.  In all, approximately five hundred homes were affected.",PDS
200604,2,1734,200604,2,1834,1209395,5506241,ARKANSAS,5,2006,April,Tornado,C,37,CROSS,MEG,02-APR-06 17:34:00,CST,02-APR-06 18:34:00,5,0,0,0,5M,,NWS STORM SURVEY,,,,,F3,30.5,500,,,,,2,SSW,FAIROAKS,8,SSE,PARKIN,35.18,-91.05,35.17,-90.52,,This tornado continued east from Woodruff County into Cross County eventually crossing into Crittenden County. The most affected area was the Fitzgerald Crossing community located south of Wynne and the Village Creek State Park. Twenty-four homes and two mobile homes were destroyed. Ten homes had major damage with twenty seven homes and five mobile homes receiving minor damage. Most of this damage occurred south of Wynne near the Intersection of State Highway 1 and County Road 652. The Village Creek State Park suffered damage to the Visitors' Center and the tennis court. Five minor injuries occurred with the tornado.,PDS
200604,2,1834,200604,2,1846,1209395,5506242,ARKANSAS,5,2006,April,Tornado,C,35,CRITTENDEN,MEG,02-APR-06 18:34:00,CST,02-APR-06 18:46:00,0,0,0,0,25K,,NWS STORM SURVEY,,,,,F3,7,200,,,,,5,W,JEANETTE,4,W,CRAWFORDSVILLE,35.18,-90.52,35.23,-90.40,,The tornado continued east from Cross County lifting 4 miles west of Crawfordsville. Two commercial buildings had minor damage. The tornado produced F0 damage while in Crittenden County.,PDS
200604,2,1700,200604,2,1709,1209316,5502327,ARKANSAS,5,2006,April,Tornado,C,145,WHITE,LZK,02-APR-06 17:00:00,CST,02-APR-06 17:09:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F2,6.3,100,,,,,2,ESE,ARMSTRONG SPGS,5,N,SEARCY,35.25,-91.80,35.32,-91.75,,"A strong tornado was spawned in White County about 1.5 miles east-southeast of Armstrong Springs. The tornado destroyed two mobile homes, and several other mobile homes were damaged. A self storage warehouse was damaged as were three other businesses. Several dozen trees were uprooted, and power lines were downed. A number of vehicles were badly damaged as well.",PDS
200605,10,903,200605,10,908,1210445,5509625,ARKANSAS,5,2006,May,Tornado,C,39,DALLAS,LZK,10-MAY-06 09:03:00,CST,10-MAY-06 09:08:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,3.5,25,,,,,3,W,PRINCETON,1,E,PRINCETON,33.98,-92.68,33.98,-92.62,,A weak tornado was spawned in areas around Princeton in Dallas County. The tornado knocked tops out of trees and downed several trees. A large pine tree fell into a storeroom at a local store.,PDS
200604,2,1603,200604,2,1617,1209395,5506238,ARKANSAS,5,2006,April,Tornado,C,75,LAWRENCE,MEG,02-APR-06 16:03:00,CST,02-APR-06 16:17:00,0,0,0,0,100K,,NWS STORM SURVEY,,,,,F0,7,100,,,,,5,WSW,RAVENDEN,3,E,RAVENDEN,36.18,-91.33,36.23,-91.20,,The tornado moved into Lawrence County from Sharp County and tracked east to 3 miles east of Ravenden. The tornado lifted near the Randolph and Lawrence County line. A rental home was damaged in Ravenden. Thirty to forty other homes had minor damage across the county. A barn was damaged in Ravenden. Four unoccupied buildings were also damaged in Ravenden.,PDS
200604,2,1637,200604,2,1646,1209395,5506239,ARKANSAS,5,2006,April,Tornado,C,121,RANDOLPH,MEG,02-APR-06 16:37:00,CST,02-APR-06 16:46:00,0,0,0,0,1M,,NWS STORM SURVEY,,,,,F3,8,300,,,,,3,S,POCAHONTAS,4,N,O KEAN,36.22,-90.97,36.22,-90.82,,"A tornado began 3 miles south of Pocahontas and tracked east into Greene County. In Shannon, three businesses and five homes were destroyed. Another two businesses and two homes had major damage. Eighteen other homes had minor damage. The tornado produced F1 type damage in Randolph County.",PDS
200609,22,1612,200609,22,1612,1221036,5534959,ARKANSAS,5,2006,September,Tornado,C,89,MARION,LZK,22-SEP-06 16:12:00,CST,22-SEP-06 16:12:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,.3,25,,,,,2,SSE,RUSH,2,SSE,RUSH,36.10,-92.55,36.10,-92.55,,"A weak tornado was spawned in southern Marion County. The tornado was on the ground briefly about 2 miles south-southeast of Rush. The tornado had difficulty reaching the ground, and downed a few trees on a hilltop.",PDS
200609,22,1741,200609,22,1743,1221058,5534251,ARKANSAS,5,2006,September,Tornado,C,121,RANDOLPH,MEG,22-SEP-06 17:41:00,CST,22-SEP-06 17:43:00,0,0,0,0,2K,,NWS STORM SURVEY,,,,,F0,1,25,,,,,12,WNW,DALTON,11,NW,DALTON,36.48,-91.35,36.53,-91.28,,A tornado crossed Wirth Road on the Sharp/Randolph County line. The tornado tracked northeast for about a mile into Randolph County and lifted up before reaching Upper Janes Creek Road. The tornado only produced some damage to trees in the area. No residences or other buildings were in the path of the tornado.,PDS
200609,22,1723,200609,22,1726,1221015,5534876,ARKANSAS,5,2006,September,Tornado,C,65,IZARD,LZK,22-SEP-06 17:23:00,CST,22-SEP-06 17:26:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,2,40,,,,,5,SE,FRANKLIN,4,SSE,MYRON,36.12,-91.73,36.13,-91.68,,A weak tornado was spawned in eastern Izard County. The tornado tracked from 4.5 miles southeast of Franklin to 3.5 miles south-southeast of Myron. The tornado snapped or uprooted dozens of trees before continuing into Sharp County.,PDS
200609,22,1726,200609,22,1735,1221016,5534877,ARKANSAS,5,2006,September,Tornado,C,135,SHARP,LZK,22-SEP-06 17:26:00,CST,22-SEP-06 17:35:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,6,50,,,,,6,NNW,EVENING SHADE,5,SSE,ASH FLAT,36.15,-91.65,36.15,-91.57,,"A weak tornado moved from eastern Izard County into western Sharp County. The tornado tracked from 5.8 miles north-northwest of Evening Shade to 5 miles south-southeast of Ash Flat. The tornado damaged several homes, with mostly roof damage noted. A mobile home and recreational vehicle were overturned, and another mobile home was partially destroyed. The tornado also snapped or uprooted dozens of trees before dissipating.",PDS
200609,21,1914,200609,21,1917,1220979,5534721,ARKANSAS,5,2006,September,Tornado,C,113,POLK,LZK,21-SEP-06 19:14:00,CST,21-SEP-06 19:17:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,2.2,40,,,,,3,NW,WICKES,2,N,WICKES,34.33,-94.37,34.33,-94.33,,"A weak tornado was spawned in southern Polk County. The tornado tracked from 2.8 miles northwest of Wickes to 2 miles north of Wickes. The tornado downed or snapped dozens of trees, with two houses damaged and a parked automobile crushed by fallen trees. Two storage buildings were also overturned.",PDS
200609,22,1715,200609,22,1722,1221014,5534875,ARKANSAS,5,2006,September,Tornado,C,65,IZARD,LZK,22-SEP-06 17:15:00,CST,22-SEP-06 17:22:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,3.7,40,,,,,1,SE,FRANKLIN,1,SSE,MYRON,36.15,-91.77,36.17,-91.70,,A weak tornado was spawned in eastern Izard County. The tornado tracked from 1.4 miles southeast of Franklin to 1 mile south-southeast of Myron. The tornado snapped or uprooted dozens of trees.,PDS
200609,22,1730,200609,22,1741,1221035,5534958,ARKANSAS,5,2006,September,Tornado,C,135,SHARP,LZK,22-SEP-06 17:30:00,CST,22-SEP-06 17:41:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F2,7.5,100,,,,,5,SW,WIRTH,2,E,WIRTH,36.37,-91.47,36.43,-91.37,,"A strong tornado moved from eastern Fulton County into northern Sharp County. The tornado tracked from 5 miles southwest of Wirth to 1.8 miles east of Wirth. The tornado badly damaged two barns, with minor damaged at several residences. Three stock trailers were also overturned. Dozens of trees were downed, along with power poles and power lines. The tornado continued into Randolph County of the Memphis County Warning Area.",PDS
200609,22,1635,200609,22,1643,1221033,5534956,ARKANSAS,5,2006,September,Tornado,C,137,STONE,LZK,22-SEP-06 16:35:00,CST,22-SEP-06 16:43:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,5.2,25,,,,,4,NNW,FIFTY SIX,2,W,OPTIMUS,36.00,-92.25,36.05,-92.17,,"A weak tornado was spawned in northern Stone County. The tornado tracked from 4 miles north-northwest of Fifty Six to 2 miles west of Optimus. The tornado stayed in the Ozark National Forest, with several trees snapped or uprooted.",PDS
200609,22,1722,200609,22,1730,1221034,5534957,ARKANSAS,5,2006,September,Tornado,C,49,FULTON,LZK,22-SEP-06 17:22:00,CST,22-SEP-06 17:30:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F2,5.5,100,,,,,5,E,SADDLE,8,SE,MAMMOTH SPG,36.35,-91.55,36.40,-91.38,,"A strong tornado was spawned in eastern Fulton County. The tornado tracked from 5 miles east of Saddle to 7.5 miles southeast of Mammoth Spring. The tornado destroyed a home, and caused damage to several other homes. Hundreds of trees were downed, with one tree on a pickup truck. The tornado continued into northern Sharp County.",PDS
200611,10,1659,200611,10,1716,785,6420,ARKANSAS,5,2006,November,Tornado,C,49,FULTON,LZK,10-NOV-06 16:59:00,CST-6,10-NOV-06 17:16:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,F1,13.3,100,,,,,2,WNW,SALEM,4,N,SADDLE,36.38,-91.86,36.4,-91.63,Scattered severe thunderstorms moved across parts of Northern and Central Arkansas on 11/10.,"A weak tornado was spawned roughly 2 miles west-northwest of Salem. As the tornado tracked to the northeast, it damaged or destroyed several mobile homes and a couple of barns. A large metal business building also suffered damage, with part of a wall blown out and the roof peeled back. A metal shop lost part of a roof as well. A few sheds were destroyed, with a carport thrown across a road. Power lines and power poles were downed, with dozens of trees snapped or uprooted. The tornado dissipated about 3 miles north of Saddle.  |",CSV
198904,3,1920,198904,3,1920,,9990875,ARKANSAS,5,1989,April,Tornado,C,97,MONTGOMERY,,03-APR-89 19:20:00,CST,03-APR-89 19:20:00,0,0,0,0,25K,0,,0,,,,F0,.2,50,,,,,0,,,0,,,34.65,-93.52,,,,,PUB
198903,30,1722,198903,30,1722,,9990844,ARKANSAS,5,1989,March,Tornado,C,117,PRAIRIE,,30-MAR-89 17:22:00,CST,30-MAR-89 17:22:00,0,0,0,0,250K,0,,0,,,,F1,7,100,,,,,0,,,0,,,34.97,-91.60,34.98,-91.47,,,PUB
198903,28,1716,198903,28,1716,,9990837,ARKANSAS,5,1989,March,Tornado,C,79,LINCOLN,,28-MAR-89 17:16:00,CST,28-MAR-89 17:16:00,0,0,0,0,0K,0,,0,,,,F0,.2,100,,,,,0,,,0,,,34.00,-91.85,,,,,PUB
198904,3,1930,198904,3,1930,,9990876,ARKANSAS,5,1989,April,Tornado,C,67,JACKSON,,03-APR-89 19:30:00,CST,03-APR-89 19:30:00,0,0,0,0,0K,0,,0,,,,F1,12,100,,,,,0,,,0,,,35.45,-91.30,35.53,-91.10,,,PUB
198911,15,1130,198911,15,1130,,9990959,ARKANSAS,5,1989,November,Tornado,C,111,POINSETT,,15-NOV-89 11:30:00,CST,15-NOV-89 11:30:00,0,0,0,0,250K,0,,0,,,,F0,.2,50,,,,,0,,,0,,,35.62,-90.33,,,,,PUB
198909,1,1421,198909,1,1421,,9989883,ARKANSAS,5,1989,September,Tornado,C,65,IZARD,,01-SEP-89 14:21:00,CST,01-SEP-89 14:21:00,0,0,0,0,25K,0,,0,,,,F0,.2,50,,,,,0,,,0,,,36.07,-91.92,,,,,PUB
198904,3,2046,198904,3,2046,,9991953,ARKANSAS,5,1989,April,Tornado,C,93,MISSISSIPPI,,03-APR-89 20:46:00,CST,03-APR-89 20:46:00,0,0,0,0,250K,0,,0,,,,F1,4,100,,,,,0,,,0,,,35.57,-90.05,35.62,-90.00,,,PUB
198905,18,1745,198905,18,1745,,9993136,ARKANSAS,5,1989,May,Tornado,C,33,CRAWFORD,,18-MAY-89 17:45:00,CST,18-MAY-89 17:45:00,0,0,0,0,250K,0,,0,,,,F2,.7,120,,,,,0,,,0,,,35.47,-94.35,,,,,PUB
198906,11,1328,198906,11,1328,,9993165,ARKANSAS,5,1989,June,Tornado,C,141,VAN BUREN,,11-JUN-89 13:28:00,CST,11-JUN-89 13:28:00,6,0,0,0,250K,0,,0,,,,F2,1,50,,,,,0,,,0,,,35.48,-92.40,,,,,PUB
198905,20,940,198905,20,940,,9993146,ARKANSAS,5,1989,May,Tornado,C,37,CROSS,,20-MAY-89 09:40:00,CST,20-MAY-89 09:40:00,0,0,0,0,0K,0,,0,,,,F0,.5,17,,,,,0,,,0,,,35.37,-90.77,,,,,PUB
198906,4,1745,198906,4,1745,,9993154,ARKANSAS,5,1989,June,Tornado,C,35,CRITTENDEN,,04-JUN-89 17:45:00,CST,04-JUN-89 17:45:00,0,0,0,0,25K,0,,0,,,,F0,3,20,,,,,0,,,0,,,35.23,-90.38,35.25,-90.33,,,PUB
198906,2,1538,198906,2,1538,,9992072,ARKANSAS,5,1989,June,Tornado,C,41,DESHA,,02-JUN-89 15:38:00,CST,02-JUN-89 15:38:00,0,0,0,0,0K,0,,0,,,,F0,8,23,,,,,0,,,0,,,33.63,-91.38,33.63,-91.22,,,PUB
198906,2,1818,198906,2,1818,,9992076,ARKANSAS,5,1989,June,Tornado,C,145,WHITE,,02-JUN-89 18:18:00,CST,02-JUN-89 18:18:00,0,0,0,0,0K,0,,0,,,,F0,1,13,,,,,0,,,0,,,35.43,-91.45,35.47,-91.42,,,PUB
198906,2,1822,198906,2,1822,,9992077,ARKANSAS,5,1989,June,Tornado,C,67,JACKSON,,02-JUN-89 18:22:00,CST,02-JUN-89 18:22:00,0,0,0,0,0K,0,,0,,,,F0,2,13,,,,,0,,,0,,,35.47,-91.42,35.45,-91.45,,,PUB
198906,2,1842,198906,2,1842,,9992078,ARKANSAS,5,1989,June,Tornado,C,145,WHITE,,02-JUN-89 18:42:00,CST,02-JUN-89 18:42:00,0,0,0,0,0K,0,,0,,,,F0,1,10,,,,,0,,,0,,,35.42,-91.50,,,,,PUB
198906,2,1843,198906,2,1843,,9992079,ARKANSAS,5,1989,June,Tornado,C,145,WHITE,,02-JUN-89 18:43:00,CST,02-JUN-89 18:43:00,0,0,0,0,0K,0,,0,,,,F0,1,10,,,,,0,,,0,,,35.43,-91.50,,,,,PUB
198906,4,1637,198906,4,1637,,9992087,ARKANSAS,5,1989,June,Tornado,C,145,WHITE,,04-JUN-89 16:37:00,CST,04-JUN-89 16:37:00,0,0,0,0,25K,0,,0,,,,F0,1.5,50,,,,,0,,,0,,,35.25,-91.75,,,,,PUB
198906,4,1728,198906,4,1728,,9992942,ARKANSAS,5,1989,June,Tornado,C,37,CROSS,,04-JUN-89 17:28:00,CST,04-JUN-89 17:28:00,0,0,0,0,0K,0,,0,,,,F0,.5,17,,,,,0,,,0,,,35.25,-90.53,,,,,PUB
198907,6,1315,198907,6,1315,,9993201,ARKANSAS,5,1989,July,Tornado,C,139,UNION,,06-JUL-89 13:15:00,CST,06-JUL-89 13:15:00,0,0,0,0,0K,0,,0,,,,F0,.2,50,,,,,0,,,0,,,33.13,-92.73,,,,,PUB
200211,9,2115,200211,9,2123,1144832,5323697,ARKANSAS,5,2002,November,Tornado,C,37,CROSS,MEG,09-NOV-02 21:15:00,CST,09-NOV-02 21:23:00,0,0,0,0,25K,,NWS STORM SURVEY,,,,,F2,1.5,440,,,,,1,SW,TWIST,1,S,TWIST,35.35,-90.53,35.35,-90.52,,The tornado touched down just southwest of Twist and moved northeast and later moved into Crittenden County. Some farm buildings were damaged. Several trees and power poles were blown down.,PDS
200211,9,2123,200211,9,2150,1144832,5323698,ARKANSAS,5,2002,November,Tornado,C,35,CRITTENDEN,MEG,09-NOV-02 21:23:00,CST,09-NOV-02 21:50:00,0,0,0,0,600K,,NWS STORM SURVEY,,,,,F2,17.6,440,,,,,7,NW,EARLE,1,NE,MENESHEA,35.33,-90.55,35.43,-90.20,,"The tornado moved into Crittenden county from Cross county and continued to move northeast. The tornado produced some damage near the town of Heafer. A mobile home and 2 farm shops were destroyed. A church and parsonage, three mobile homes and five houses were also damaged. The tornado then continued across the county and reached the town of Gilmore. Fourteen mobile homes were destroyed or suffered major damage. Nineteen houses and several cars were also damaged. Numerous trees and power lines were knocked down across the county. The tornado eventually moved out of the county near Menesha and entered Mississippi county.",PDS
200212,18,1801,200212,18,1813,1146229,5324636,ARKANSAS,5,2002,December,Tornado,C,41,DESHA,LZK,18-DEC-02 18:01:00,CST,18-DEC-02 18:13:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,9,50,,,,,4,SSW,PEA RIDGE,4,N,WATSON,33.87,-91.37,33.95,-91.25,,"An F1 tornado touched down 4 miles south-southwest of Pea Ridge and moved to the northeast for 9 miles before lifting.  The first damage noted were several twisted trees and some large tree limbs that were knocked down.  Just east of Highway 277, a house sustained minor roof and window damage.  Further to the northeast, several buildings along Highway 1 were damaged.  The roof of a church was damaged and a nearby house had some roof damage.  Also, a storage garage was destroyed and several farm vehicles were damaged.",PDS
200212,18,1945,200212,18,1945,1146230,5324637,ARKANSAS,5,2002,December,Tornado,C,69,JEFFERSON,LZK,18-DEC-02 19:45:00,CST,18-DEC-02 19:45:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,.2,20,,,,,1,SE,CORNERSTONE,1,SE,CORNERSTONE,34.23,-91.75,34.23,-91.75,,A weak tornado (F0) touched down briefly in a farm field.  There was no damage.  The tornado was observed by a motorist driving on Highway 88 and a man whose house was on the edge of the field.,PDS
200212,18,2010,200212,18,2018,1146231,5324638,ARKANSAS,5,2002,December,Tornado,C,103,OUACHITA,LZK,18-DEC-02 20:10:00,CST,18-DEC-02 20:18:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,5.1,40,,,,,3,WSW,BEARDEN,3,NNE,BEARDEN,33.72,-92.67,33.77,-92.60,,A weak tornado (F0) touched down 2.7 miles west-southwest of Bearden and tracked to the northeast for 5.1 miles before lifting.  The only damage noted along the path of the tornado were some trees that were snapped off and minor damage to the tin roof of a barn.,PDS
